index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
2038,ORD102038,2024-07-26 00:18:57,Cancelled,Merchant,Offline,Same Day,Formal,SKU9227,Clothing,XL,B060545,In Transit,5,INR,4028.72,West Andrewborough,New Mexico,74016,India,PROMO10,Yes,Seller
2039,ORD102039,2023-05-28 12:19:00,Pending,Merchant,Online,Same Day,Ethnic,SKU1579,Accessories,S,B034900,In Transit,1,INR,263.3,Port Rebeccabury,Maine,72282,India,PROMO10,Yes,Seller
2040,ORD102040,2024-02-13 04:59:25,Shipped,Amazon,Offline,Expedited,Casual,SKU8951,Clothing,XXL,B016986,In Transit,1,INR,3308.24,Wadechester,Delaware,60250,India,PROMO30,No,Amazon
2041,ORD102041,2024-09-18 11:21:59,Shipped,Merchant,Offline,Standard,Sports,SKU6825,Electronics,XL,B016040,Returned,3,USD,3779.36,Port Kaylamouth,Rhode Island,31936,USA,PROMO20,No,Amazon
2042,ORD102042,2024-11-06 10:05:38,Pending,Merchant,Online,Same Day,Sports,SKU3977,Accessories,S,B045076,In Transit,3,INR,2558.02,Pollardmouth,Texas,15295,USA,PROMO20,Yes,Seller
2043,ORD102043,2025-01-11 13:10:39,Shipped,Amazon,Offline,Standard,Sports,SKU4152,Footwear,M,B043347,In Transit,1,USD,267.11,Transhire,Iowa,38971,USA,,Yes,Seller
2044,ORD102044,2023-10-13 08:17:38,Cancelled,Merchant,Online,Standard,Sports,SKU2756,Electronics,XL,B048106,Delayed,5,USD,249.57,East Juanchester,South Dakota,64224,USA,PROMO20,Yes,Amazon
2045,ORD102045,2023-10-16 18:53:58,Pending,Amazon,Offline,Expedited,Ethnic,SKU5487,Electronics,M,B017297,Delayed,5,INR,4031.34,Lake Rachaelview,New York,29447,USA,PROMO10,Yes,Seller
2046,ORD102046,2023-10-13 05:01:37,Pending,Amazon,Online,Same Day,Sports,SKU7266,Accessories,M,B079234,Delayed,4,USD,2345.79,Lisaborough,Pennsylvania,41801,India,PROMO30,Yes,Seller
2047,ORD102047,2023-07-24 07:37:54,Cancelled,Amazon,Online,Same Day,Casual,SKU3708,Accessories,XXL,B089400,Returned,1,USD,1938.9,New Kevinberg,North Dakota,37337,USA,PROMO30,Yes,Amazon
2048,ORD102048,2024-12-16 13:22:50,Shipped,Merchant,Offline,Same Day,Sports,SKU7212,Footwear,S,B069775,In Transit,1,INR,3014.89,Howardfort,Nebraska,43182,India,PROMO20,Yes,Amazon
2049,ORD102049,2025-04-01 01:31:55,Pending,Amazon,Offline,Expedited,Formal,SKU9337,Electronics,XXL,B013284,Delivered,5,USD,537.82,Lesliemouth,North Carolina,26282,USA,PROMO10,Yes,Seller
2050,ORD102050,2024-02-15 03:59:34,Shipped,Merchant,Offline,Expedited,Ethnic,SKU1231,Accessories,S,B068318,Delayed,4,INR,3128.11,Coltonside,Delaware,96277,USA,PROMO10,No,Amazon
2051,ORD102051,2024-03-17 21:59:31,Shipped,Merchant,Offline,Expedited,Casual,SKU4321,Clothing,XXL,B021519,Delivered,3,USD,4914.03,Lake Meghanstad,Illinois,19499,India,PROMO20,No,Seller
2052,ORD102052,2024-01-28 20:33:44,Cancelled,Amazon,Offline,Standard,Ethnic,SKU4387,Footwear,XXL,B078760,Delayed,4,USD,2972.02,Thomasberg,Alaska,54241,India,PROMO10,No,Amazon
2053,ORD102053,2023-12-17 08:30:15,Cancelled,Amazon,Offline,Standard,Casual,SKU1260,Footwear,L,B086261,Returned,4,INR,1380.2,New Chelsea,New Jersey,50780,USA,PROMO20,No,Amazon
2054,ORD102054,2024-02-05 06:22:46,Shipped,Amazon,Online,Same Day,Formal,SKU8049,Footwear,L,B094108,Delivered,1,INR,889.24,Reginaldtown,Indiana,29946,USA,PROMO30,Yes,Seller
2055,ORD102055,2024-09-08 03:13:03,Pending,Merchant,Online,Expedited,Ethnic,SKU5894,Clothing,XL,B018081,Delivered,2,INR,657.29,Cordovachester,Kentucky,13032,USA,,Yes,Seller
2056,ORD102056,2024-07-02 00:25:42,Cancelled,Merchant,Online,Same Day,Ethnic,SKU3525,Footwear,S,B045830,Returned,2,USD,3459.77,Alexisville,Ohio,46478,USA,PROMO20,Yes,Amazon
2057,ORD102057,2024-11-27 05:24:24,Pending,Amazon,Online,Expedited,Formal,SKU2443,Footwear,M,B040408,Returned,4,INR,2677.08,Natashaville,California,19939,USA,PROMO30,No,Seller
2058,ORD102058,2024-08-05 21:38:37,Pending,Merchant,Offline,Standard,Casual,SKU1207,Clothing,S,B039729,Delayed,5,USD,3030.66,Allisonfurt,Connecticut,29505,USA,,Yes,Amazon
2059,ORD102059,2024-07-16 20:15:28,Cancelled,Amazon,Offline,Standard,Ethnic,SKU2345,Footwear,XL,B039998,In Transit,5,INR,1169.92,Blakeshire,New Mexico,60761,India,PROMO10,No,Amazon
2060,ORD102060,2024-10-08 02:16:09,Cancelled,Amazon,Online,Expedited,Sports,SKU6370,Footwear,S,B065943,Returned,1,INR,4612.73,New Jasonstad,Arizona,85686,India,PROMO20,Yes,Amazon
2061,ORD102061,2024-05-10 08:46:27,Shipped,Merchant,Online,Standard,Sports,SKU5378,Footwear,S,B056350,Delayed,1,INR,4607.47,North Williamtown,Connecticut,33574,India,PROMO10,No,Amazon
2062,ORD102062,2024-11-01 00:26:22,Pending,Merchant,Offline,Same Day,Ethnic,SKU6810,Accessories,L,B020476,Delayed,2,INR,565.03,East Victoria,Vermont,37657,India,PROMO10,Yes,Seller
2063,ORD102063,2024-08-02 10:26:22,Pending,Amazon,Online,Expedited,Casual,SKU3778,Footwear,XL,B057651,Delivered,5,USD,4219.59,Lake Kimberlymouth,Massachusetts,93149,USA,PROMO20,No,Amazon
2064,ORD102064,2024-02-21 03:23:54,Shipped,Merchant,Online,Expedited,Ethnic,SKU5490,Footwear,S,B026697,Returned,2,INR,952.63,North Kim,Louisiana,91610,USA,PROMO10,No,Amazon
2065,ORD102065,2023-11-24 19:16:50,Shipped,Amazon,Online,Expedited,Ethnic,SKU3180,Accessories,L,B064669,Delivered,3,INR,1708.72,New Aaronview,Maryland,56865,USA,PROMO20,Yes,Amazon
2066,ORD102066,2024-01-28 08:36:23,Cancelled,Merchant,Offline,Standard,Casual,SKU8836,Electronics,XL,B040473,Returned,1,USD,4071.19,Lake Casey,Texas,08445,India,PROMO20,No,Amazon
2067,ORD102067,2024-09-25 08:14:23,Shipped,Amazon,Offline,Expedited,Sports,SKU7813,Accessories,S,B038857,Delivered,1,USD,2048.49,New Sarahton,Nevada,85898,USA,PROMO30,No,Amazon
2068,ORD102068,2023-12-19 07:20:14,Pending,Amazon,Online,Standard,Formal,SKU9321,Footwear,L,B022225,In Transit,5,USD,2045.99,Jonathanshire,California,33558,USA,,Yes,Seller
2069,ORD102069,2024-02-22 18:20:43,Shipped,Amazon,Offline,Expedited,Formal,SKU9422,Clothing,M,B083646,Delivered,2,USD,4139.2,Foxfurt,Kentucky,06929,USA,PROMO10,No,Amazon
2070,ORD102070,2024-06-29 06:56:01,Pending,Amazon,Offline,Same Day,Ethnic,SKU3903,Clothing,XXL,B018077,Delayed,2,USD,1115.8,West Shane,Tennessee,89020,India,PROMO20,No,Amazon
2071,ORD102071,2025-03-02 23:07:21,Cancelled,Merchant,Online,Same Day,Ethnic,SKU2518,Footwear,S,B053290,Delivered,3,INR,4871.9,Mccarthystad,Vermont,93885,India,PROMO10,Yes,Amazon
2072,ORD102072,2023-09-23 07:54:12,Cancelled,Amazon,Offline,Expedited,Ethnic,SKU6152,Clothing,L,B095701,Delivered,1,USD,3708.7,Rodriguezhaven,Illinois,53923,USA,PROMO10,Yes,Seller
2073,ORD102073,2023-11-12 12:24:55,Cancelled,Merchant,Offline,Standard,Sports,SKU5744,Footwear,L,B082989,Delayed,5,USD,1608.0,Wardmouth,Maryland,79923,India,PROMO30,No,Seller
2074,ORD102074,2023-10-01 14:35:52,Cancelled,Merchant,Online,Standard,Casual,SKU1402,Clothing,L,B033953,Delayed,4,USD,1793.22,Mcdanielside,Washington,14320,India,PROMO30,No,Amazon
2075,ORD102075,2024-02-14 10:57:44,Pending,Merchant,Offline,Standard,Formal,SKU2593,Electronics,XXL,B036789,Returned,2,INR,4607.0,New Patriciabury,Texas,44503,USA,PROMO10,No,Amazon
2076,ORD102076,2023-08-26 07:19:45,Cancelled,Amazon,Offline,Standard,Sports,SKU7399,Accessories,S,B078644,Delayed,2,INR,4128.26,Nealburgh,Alabama,49985,USA,,Yes,Amazon
2077,ORD102077,2024-01-18 10:56:15,Cancelled,Merchant,Online,Same Day,Ethnic,SKU6488,Footwear,XL,B037667,Delayed,5,INR,1682.19,Andersonbury,Alabama,94237,India,PROMO20,Yes,Amazon
2078,ORD102078,2024-06-26 05:31:01,Cancelled,Amazon,Online,Standard,Casual,SKU3883,Clothing,S,B031543,In Transit,2,INR,4337.19,Wellstown,New Mexico,89477,USA,,No,Amazon
2079,ORD102079,2024-12-23 16:06:00,Shipped,Amazon,Online,Same Day,Ethnic,SKU7003,Footwear,M,B039189,Returned,1,USD,2550.09,Stephanieland,Florida,65744,USA,PROMO30,No,Amazon
2080,ORD102080,2023-09-05 22:21:48,Shipped,Merchant,Online,Expedited,Ethnic,SKU3535,Electronics,XXL,B097886,Delivered,1,USD,3514.12,Connieville,Vermont,30582,USA,PROMO20,No,Seller
2081,ORD102081,2023-09-08 15:09:07,Shipped,Merchant,Online,Same Day,Casual,SKU2484,Electronics,XL,B054633,Returned,2,INR,1460.26,Harveystad,Alabama,03501,India,PROMO30,Yes,Seller
2082,ORD102082,2024-05-25 23:02:57,Shipped,Merchant,Offline,Standard,Ethnic,SKU1487,Footwear,L,B072666,Returned,2,INR,4830.56,North Ricky,Indiana,29794,USA,PROMO10,Yes,Seller
2083,ORD102083,2024-04-22 19:29:19,Shipped,Merchant,Online,Expedited,Casual,SKU6587,Accessories,XL,B030858,In Transit,2,USD,4651.25,Port Gregchester,New Mexico,14830,India,PROMO10,Yes,Amazon
2084,ORD102084,2025-02-10 02:11:17,Pending,Merchant,Offline,Expedited,Ethnic,SKU6797,Electronics,M,B069207,Delayed,4,USD,236.89,West Sandraview,Maine,52162,India,PROMO30,Yes,Seller
2085,ORD102085,2023-10-12 06:31:13,Pending,Merchant,Online,Expedited,Casual,SKU8376,Accessories,L,B024368,Delayed,5,USD,3082.67,Campbellside,Pennsylvania,04764,India,PROMO10,Yes,Amazon
2086,ORD102086,2023-05-26 04:39:04,Shipped,Amazon,Offline,Expedited,Ethnic,SKU6414,Clothing,XXL,B026473,Returned,1,INR,1654.44,West Marcusfort,Pennsylvania,97629,India,PROMO30,Yes,Seller
2087,ORD102087,2025-01-09 05:10:32,Cancelled,Amazon,Online,Same Day,Ethnic,SKU5315,Accessories,XXL,B076438,Delivered,5,INR,2651.08,East Gregorybury,Illinois,82370,India,PROMO10,No,Amazon
2088,ORD102088,2024-12-12 12:03:58,Cancelled,Merchant,Offline,Standard,Ethnic,SKU1884,Accessories,S,B042976,Delivered,1,USD,1434.83,Port Maria,Minnesota,53477,USA,PROMO10,No,Seller
2089,ORD102089,2023-09-11 03:54:49,Shipped,Merchant,Offline,Standard,Sports,SKU6163,Accessories,L,B084583,Delayed,3,USD,749.17,Port Dannyburgh,Arizona,53428,India,PROMO10,No,Amazon
2090,ORD102090,2024-04-01 06:10:07,Shipped,Merchant,Offline,Same Day,Sports,SKU6487,Electronics,L,B062750,In Transit,2,INR,2197.78,Lake Sarahhaven,New York,12409,India,PROMO10,Yes,Amazon
2091,ORD102091,2023-10-29 00:05:25,Shipped,Amazon,Offline,Standard,Ethnic,SKU3692,Clothing,S,B074906,In Transit,4,INR,248.89,Levineview,Vermont,57073,USA,PROMO30,No,Seller
2092,ORD102092,2024-04-18 02:07:14,Shipped,Amazon,Online,Same Day,Formal,SKU9566,Clothing,M,B048271,Delivered,3,USD,3014.04,Heatherport,Colorado,97458,USA,,No,Amazon
2093,ORD102093,2025-01-08 08:53:04,Shipped,Amazon,Online,Same Day,Sports,SKU1222,Electronics,S,B019877,In Transit,3,USD,3463.31,Lake Dylan,Nevada,32344,USA,PROMO10,Yes,Seller
2094,ORD102094,2023-10-27 17:23:20,Pending,Merchant,Offline,Expedited,Formal,SKU5376,Clothing,XL,B011994,In Transit,2,USD,1812.28,South Stephen,North Carolina,74053,USA,PROMO20,Yes,Amazon
2095,ORD102095,2024-08-27 03:18:47,Pending,Merchant,Offline,Expedited,Ethnic,SKU4183,Electronics,S,B023242,Delayed,3,INR,2681.69,North Shannon,Indiana,74462,India,,Yes,Amazon
2096,ORD102096,2023-11-25 04:49:14,Shipped,Merchant,Online,Expedited,Casual,SKU7133,Electronics,XXL,B013172,Returned,5,USD,2168.92,Ashleyside,Idaho,62670,India,PROMO30,Yes,Seller
2097,ORD102097,2024-09-08 15:56:20,Cancelled,Merchant,Online,Standard,Casual,SKU1144,Clothing,XXL,B063159,Delayed,2,INR,439.03,Hayesshire,Wyoming,18563,India,PROMO20,No,Seller
2098,ORD102098,2023-10-23 12:12:20,Shipped,Amazon,Offline,Expedited,Ethnic,SKU1776,Electronics,L,B061049,In Transit,1,INR,4290.22,West Brittany,Connecticut,89248,India,PROMO30,Yes,Seller
2099,ORD102099,2023-11-09 23:09:24,Cancelled,Amazon,Offline,Standard,Formal,SKU4817,Clothing,M,B022607,Delivered,5,USD,2643.19,Lake Donald,Ohio,99104,India,PROMO30,Yes,Seller
2100,ORD102100,2024-12-03 04:28:39,Pending,Amazon,Online,Standard,Ethnic,SKU9832,Clothing,L,B023459,Delayed,4,INR,1450.65,Ricemouth,Michigan,86646,India,,Yes,Seller
2101,ORD102101,2023-06-04 07:23:13,Pending,Amazon,Offline,Same Day,Ethnic,SKU6870,Footwear,S,B022292,Returned,4,USD,3225.25,Markside,Tennessee,65669,USA,,No,Seller
2102,ORD102102,2025-02-13 11:32:45,Cancelled,Merchant,Online,Same Day,Ethnic,SKU7009,Clothing,S,B060741,Delayed,5,USD,4585.33,Jennyport,Delaware,43406,India,PROMO30,Yes,Seller
2103,ORD102103,2025-01-31 08:28:33,Pending,Amazon,Offline,Expedited,Sports,SKU7022,Electronics,L,B070969,Delivered,2,USD,1898.03,Lake Alec,Connecticut,79676,India,PROMO30,Yes,Amazon
2104,ORD102104,2023-12-30 07:02:47,Cancelled,Merchant,Offline,Same Day,Sports,SKU6251,Footwear,L,B091873,Delayed,4,USD,4609.06,Paulburgh,Alabama,93003,India,PROMO20,No,Amazon
2105,ORD102105,2023-06-03 08:09:58,Cancelled,Amazon,Offline,Expedited,Sports,SKU2689,Footwear,M,B019811,Delayed,3,INR,4021.94,Lake Jacobbury,Indiana,76231,USA,PROMO20,Yes,Seller
2106,ORD102106,2024-10-26 08:52:13,Pending,Merchant,Online,Standard,Sports,SKU8914,Clothing,XL,B046733,Returned,1,INR,2642.59,Davidfort,Ohio,50555,USA,PROMO20,No,Seller
2107,ORD102107,2023-05-23 15:39:37,Pending,Amazon,Online,Standard,Sports,SKU5716,Accessories,M,B045412,Delivered,2,USD,3049.05,Rodriguezberg,New Mexico,38779,India,,No,Seller
2108,ORD102108,2024-03-02 18:48:56,Shipped,Amazon,Online,Same Day,Casual,SKU5041,Electronics,XL,B034198,Delivered,1,INR,1346.82,Cherylville,North Dakota,59560,India,PROMO30,Yes,Seller
2109,ORD102109,2024-09-11 12:09:27,Pending,Merchant,Offline,Same Day,Sports,SKU5518,Accessories,XXL,B062904,Delayed,3,USD,743.86,Lake Jennifer,Louisiana,23739,India,PROMO20,No,Seller
2110,ORD102110,2024-10-26 12:46:23,Cancelled,Merchant,Online,Standard,Ethnic,SKU4526,Electronics,S,B037672,Returned,5,INR,1170.71,East Laurie,Pennsylvania,40163,India,,Yes,Amazon
2111,ORD102111,2023-07-19 01:23:13,Cancelled,Merchant,Online,Expedited,Sports,SKU4592,Accessories,S,B088493,Delayed,2,INR,1398.95,Kristinabury,Washington,47545,USA,PROMO30,No,Seller
2112,ORD102112,2024-06-21 11:56:47,Cancelled,Amazon,Online,Same Day,Formal,SKU1413,Footwear,L,B071152,In Transit,5,USD,4239.64,Port Danielleberg,Michigan,95262,USA,PROMO10,Yes,Amazon
2113,ORD102113,2024-04-21 07:03:04,Cancelled,Amazon,Offline,Same Day,Formal,SKU6652,Electronics,M,B095531,Delayed,4,USD,349.64,North Amy,Vermont,48494,India,,Yes,Amazon
2114,ORD102114,2025-02-27 14:57:38,Shipped,Amazon,Offline,Standard,Casual,SKU5193,Accessories,XL,B029158,Returned,3,USD,3855.51,Leslieton,Vermont,48474,USA,PROMO20,No,Seller
2115,ORD102115,2024-06-14 07:15:37,Shipped,Amazon,Offline,Same Day,Casual,SKU3009,Clothing,L,B094581,Returned,4,INR,2093.93,Anthonyborough,Arkansas,79794,India,PROMO30,No,Seller
2116,ORD102116,2024-12-02 16:49:52,Cancelled,Merchant,Online,Standard,Ethnic,SKU1769,Clothing,XL,B073763,Returned,5,INR,1602.51,Ponceburgh,South Dakota,02197,USA,PROMO10,Yes,Amazon
2117,ORD102117,2025-03-02 23:13:24,Cancelled,Amazon,Online,Standard,Formal,SKU5057,Clothing,L,B065223,Delayed,2,INR,3072.07,New Kariland,Missouri,69499,India,PROMO20,Yes,Amazon
2118,ORD102118,2024-03-04 23:30:31,Cancelled,Amazon,Online,Expedited,Formal,SKU8009,Accessories,XXL,B084765,Returned,3,INR,1279.59,North Andrea,Nebraska,37988,India,PROMO10,No,Amazon
2119,ORD102119,2024-10-15 02:02:34,Cancelled,Amazon,Offline,Same Day,Formal,SKU7194,Footwear,L,B061213,Returned,4,USD,4703.13,East Chris,Pennsylvania,41570,USA,,No,Amazon
2120,ORD102120,2023-04-25 01:35:54,Cancelled,Merchant,Offline,Expedited,Formal,SKU5896,Clothing,S,B025459,Returned,2,USD,2876.58,Kevinshire,Delaware,69164,India,PROMO20,Yes,Amazon
2121,ORD102121,2024-12-20 02:03:47,Pending,Merchant,Offline,Expedited,Ethnic,SKU3792,Electronics,S,B072076,Returned,2,INR,2970.58,Lake Kimberlyside,Montana,50683,India,PROMO30,No,Seller
2122,ORD102122,2025-03-09 23:53:04,Shipped,Amazon,Offline,Expedited,Casual,SKU8433,Electronics,L,B066673,Delayed,2,USD,1321.74,West Ann,Hawaii,17848,USA,,Yes,Seller
2123,ORD102123,2023-06-10 11:56:03,Pending,Amazon,Online,Expedited,Formal,SKU2514,Footwear,XXL,B039749,Returned,2,USD,2118.9,New Stevenbury,Texas,94570,USA,PROMO30,Yes,Seller
2124,ORD102124,2025-02-22 15:11:51,Cancelled,Amazon,Offline,Expedited,Formal,SKU5957,Accessories,S,B019935,In Transit,4,USD,4938.54,Rossville,Kansas,98755,USA,PROMO30,No,Amazon
2125,ORD102125,2025-01-07 14:58:31,Shipped,Amazon,Offline,Same Day,Ethnic,SKU3878,Clothing,M,B063933,In Transit,2,INR,3826.52,Stonebury,Florida,63760,India,PROMO20,Yes,Seller
2126,ORD102126,2024-12-17 14:37:14,Pending,Amazon,Offline,Same Day,Ethnic,SKU6516,Electronics,XXL,B027618,In Transit,4,USD,3058.04,Lake Noahchester,Missouri,93044,India,,Yes,Amazon
2127,ORD102127,2024-08-28 13:08:21,Cancelled,Merchant,Offline,Expedited,Ethnic,SKU3049,Footwear,XL,B013154,In Transit,3,INR,3807.51,East Kevin,New Jersey,75330,India,PROMO20,No,Amazon
2128,ORD102128,2024-11-18 23:01:58,Pending,Amazon,Offline,Expedited,Casual,SKU7630,Clothing,L,B044445,Delayed,1,INR,950.02,Albertmouth,Kentucky,24118,India,PROMO30,No,Seller
2129,ORD102129,2024-04-11 23:08:01,Pending,Merchant,Offline,Same Day,Formal,SKU5581,Clothing,XXL,B044170,In Transit,4,USD,3359.46,Raychester,West Virginia,22280,USA,PROMO10,Yes,Seller
2130,ORD102130,2024-10-07 09:45:26,Pending,Amazon,Online,Standard,Formal,SKU6983,Footwear,L,B052610,Delivered,1,USD,4556.26,North Bryanbury,Indiana,17939,USA,,No,Seller
2131,ORD102131,2023-12-14 05:35:10,Cancelled,Merchant,Offline,Expedited,Casual,SKU2610,Accessories,XL,B016991,In Transit,1,USD,3891.72,Port Amyland,Connecticut,74640,India,,Yes,Amazon
2132,ORD102132,2023-12-01 09:17:50,Cancelled,Amazon,Offline,Expedited,Formal,SKU1228,Footwear,XL,B070859,Returned,5,INR,2821.74,Lake Chelseafurt,Oklahoma,26297,India,PROMO30,No,Amazon
2133,ORD102133,2024-05-15 04:44:05,Shipped,Amazon,Offline,Standard,Casual,SKU9005,Footwear,L,B021822,Delivered,2,INR,382.31,Dillonstad,New York,80392,USA,PROMO20,Yes,Seller
2134,ORD102134,2023-06-15 05:03:41,Cancelled,Amazon,Offline,Expedited,Sports,SKU8718,Electronics,M,B018515,In Transit,1,INR,3606.6,North David,Wisconsin,86796,USA,PROMO30,Yes,Amazon
2135,ORD102135,2024-02-06 18:24:18,Pending,Amazon,Online,Same Day,Ethnic,SKU9927,Electronics,XL,B072177,Delivered,4,INR,887.83,East Jessica,Maryland,59080,India,PROMO10,Yes,Amazon
2136,ORD102136,2025-03-31 06:52:12,Pending,Merchant,Online,Same Day,Formal,SKU6983,Footwear,L,B041232,Returned,4,USD,1536.65,Jasonhaven,Wisconsin,11320,India,,Yes,Amazon
2137,ORD102137,2024-11-02 00:49:15,Shipped,Merchant,Online,Standard,Formal,SKU1967,Clothing,M,B081262,Delayed,3,INR,2660.04,Yangmouth,Wyoming,05947,USA,PROMO10,Yes,Amazon
2138,ORD102138,2024-08-05 09:55:46,Cancelled,Amazon,Online,Expedited,Ethnic,SKU1627,Accessories,XL,B096719,Returned,4,INR,1449.43,Lewisfurt,Minnesota,31967,USA,,No,Seller
2139,ORD102139,2024-06-14 05:26:19,Shipped,Amazon,Offline,Expedited,Ethnic,SKU4047,Footwear,M,B097405,Delivered,2,USD,2392.61,Sotoville,Alabama,22796,India,PROMO30,No,Seller
2140,ORD102140,2024-05-24 06:46:25,Pending,Merchant,Online,Expedited,Formal,SKU6100,Clothing,XL,B099559,Delivered,1,INR,330.15,West Danielle,Maryland,51144,USA,,Yes,Amazon
2141,ORD102141,2023-10-13 05:52:16,Pending,Amazon,Offline,Expedited,Formal,SKU9570,Electronics,XL,B078972,Returned,1,USD,3956.78,Jacobchester,Illinois,60896,India,PROMO30,No,Amazon
2142,ORD102142,2023-09-12 06:17:56,Cancelled,Merchant,Online,Same Day,Casual,SKU2455,Footwear,L,B067893,In Transit,2,USD,1656.43,North Jonathantown,Hawaii,63349,USA,PROMO10,Yes,Seller
2143,ORD102143,2025-03-30 01:36:29,Shipped,Amazon,Online,Expedited,Sports,SKU1844,Footwear,M,B042425,Returned,3,USD,3245.46,Lake Cynthia,Utah,64284,India,PROMO10,Yes,Amazon
2144,ORD102144,2023-09-08 23:31:10,Pending,Amazon,Online,Expedited,Ethnic,SKU2434,Clothing,M,B066716,Delivered,4,INR,1954.9,Spencerstad,Washington,21628,USA,PROMO20,No,Seller
2145,ORD102145,2023-12-11 14:54:41,Pending,Merchant,Offline,Standard,Ethnic,SKU1529,Electronics,XL,B019975,Delivered,2,USD,1326.76,Dixonton,Maryland,95770,India,PROMO10,Yes,Seller
2146,ORD102146,2024-01-02 21:15:30,Pending,Merchant,Online,Standard,Casual,SKU4466,Footwear,XXL,B061477,Delayed,3,INR,4303.23,Anthonyport,Minnesota,86869,USA,,Yes,Amazon
2147,ORD102147,2024-01-15 22:37:26,Pending,Amazon,Online,Same Day,Ethnic,SKU3196,Electronics,L,B070888,Returned,3,USD,2663.05,Heatherfurt,Ohio,78876,India,,Yes,Amazon
2148,ORD102148,2023-09-04 12:21:21,Cancelled,Amazon,Online,Expedited,Casual,SKU1842,Clothing,M,B085817,Returned,3,INR,2596.57,West Charles,New York,64565,USA,PROMO30,No,Amazon
2149,ORD102149,2024-02-07 14:48:37,Cancelled,Amazon,Online,Same Day,Ethnic,SKU7935,Accessories,S,B039619,Delivered,2,USD,2081.06,Josephtown,Maryland,51595,USA,PROMO30,No,Seller
2150,ORD102150,2025-01-20 04:11:02,Cancelled,Merchant,Online,Same Day,Ethnic,SKU4074,Footwear,M,B084944,Delayed,4,INR,355.08,New Frank,Minnesota,18938,India,PROMO20,Yes,Seller
2151,ORD102151,2025-03-20 01:02:38,Pending,Merchant,Offline,Expedited,Sports,SKU8525,Electronics,XL,B099473,Delivered,5,USD,1383.32,Jennaville,North Carolina,68692,USA,PROMO30,Yes,Amazon
2152,ORD102152,2024-01-02 21:20:38,Cancelled,Amazon,Offline,Standard,Casual,SKU9113,Clothing,S,B019183,In Transit,1,USD,1533.73,Lake Mitchellville,Georgia,58300,USA,,Yes,Seller
2153,ORD102153,2025-03-17 15:29:59,Cancelled,Amazon,Online,Same Day,Sports,SKU9155,Electronics,XXL,B042394,Delivered,1,USD,3403.43,West Douglas,Rhode Island,74060,USA,PROMO10,No,Amazon
2154,ORD102154,2024-10-01 22:20:40,Cancelled,Amazon,Online,Expedited,Sports,SKU8211,Accessories,XL,B088332,Delivered,1,USD,4848.2,Williamston,Montana,12357,USA,PROMO20,Yes,Seller
2155,ORD102155,2024-11-26 11:33:25,Shipped,Merchant,Online,Expedited,Ethnic,SKU1174,Clothing,XXL,B038476,Delayed,4,INR,2180.23,Port Keith,New Hampshire,14286,USA,PROMO30,No,Amazon
2156,ORD102156,2025-03-14 03:03:15,Shipped,Amazon,Online,Standard,Ethnic,SKU4911,Footwear,XXL,B039025,In Transit,3,USD,3593.28,Wrightshire,Wisconsin,06626,USA,PROMO10,No,Amazon
2157,ORD102157,2024-11-20 16:46:34,Pending,Merchant,Online,Standard,Ethnic,SKU6543,Electronics,M,B065570,Returned,2,USD,2292.25,Jasminehaven,Nebraska,21838,USA,PROMO10,Yes,Amazon
2158,ORD102158,2023-11-20 09:22:57,Shipped,Amazon,Online,Same Day,Sports,SKU3689,Footwear,M,B094055,Returned,3,USD,949.67,Coopertown,Illinois,30947,India,,No,Seller
2159,ORD102159,2024-10-23 23:09:10,Pending,Merchant,Online,Standard,Formal,SKU6990,Electronics,L,B010829,Returned,3,USD,276.82,New Peter,Kansas,42973,India,PROMO20,Yes,Amazon
2160,ORD102160,2024-09-24 10:40:55,Pending,Merchant,Online,Expedited,Sports,SKU2299,Accessories,L,B022426,In Transit,5,USD,2485.9,Danielleberg,North Dakota,26500,USA,PROMO30,Yes,Amazon
2161,ORD102161,2025-02-28 17:45:40,Pending,Amazon,Online,Standard,Formal,SKU5763,Footwear,L,B052043,In Transit,4,USD,3907.86,Heatherhaven,Georgia,21820,India,PROMO30,Yes,Amazon
